date,title,artist,rank,ID,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,mode
2000-03-25,Rhythm Divine,Enrique Iglesias,96.0,spotify:track:067sYyLu6IdRP5bCubdSfl,0.13,0.622,209467.0,0.97,0.0,9.0,0.188,-2.722,0.156,102.025,4.0,0.0
2000-03-25,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",89.0,spotify:track:1wZqdAM2oLrB7UJTS4pIqf,0.516,0.662,389880.0,0.535,0.0,0.0,0.0937,-7.715,0.0663,111.862,4.0,1.0
2000-03-25,The Great Beyond,R.E.M.,91.0,spotify:track:7w57O4o0xCTn9YpKuaPZDd,0.125,0.329,307000.0,0.747,2.08e-06,10.0,0.197,-6.411,0.0297,109.702,4.0,1.0
2000-03-25,What's My Name,DMX,100.0,spotify:track:6OQrmEIK8KOOVcSoSaEo40,0.0301,0.647,232333.0,0.98,8.56e-05,7.0,0.045,-3.463,0.356,188.309,5.0,1.0
2000-03-25,Angels,Robbie Williams,95.0,spotify:track:7fH9ZS8gezOtky5bkYHvCN,0.151,0.437,265733.0,0.586,3.13e-06,4.0,0.0996,-6.708,0.0274,150.14,4.0,1.0
2000-03-25,Dear Lie,TLC,92.0,spotify:track:08vjsE3N31ai3ARwj5uW2i,0.0376,0.548,310760.0,0.444,0.0,0.0,0.179,-8.734,0.0293,173.834,4.0,1.0
2000-03-25,Do What You Gotta Do,Garth Brooks,77.0,spotify:track:5PVqGDjrL3AzbgRbqwIieC,0.298,0.601,185160.0,0.485,0.000217,2.0,0.297,-11.956,0.0337,132.892,4.0,1.0
2000-03-25,Rhythm Divine,Enrique Iglesias,96.0,spotify:track:067sYyLu6IdRP5bCubdSfl,0.13,0.622,209467.0,0.97,0.0,9.0,0.188,-2.722,0.156,102.025,4.0,0.0
2000-03-25,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",89.0,spotify:track:1wZqdAM2oLrB7UJTS4pIqf,0.516,0.662,389880.0,0.535,0.0,0.0,0.0937,-7.715,0.0663,111.862,4.0,1.0
2000-03-25,The Great Beyond,R.E.M.,91.0,spotify:track:7w57O4o0xCTn9YpKuaPZDd,0.125,0.329,307000.0,0.747,2.08e-06,10.0,0.197,-6.411,0.0297,109.702,4.0,1.0
2000-03-25,What's My Name,DMX,100.0,spotify:track:6OQrmEIK8KOOVcSoSaEo40,0.0301,0.647,232333.0,0.98,8.56e-05,7.0,0.045,-3.463,0.356,188.309,5.0,1.0
2000-04-01,Re-arranged,Limp Bizkit,100.0,spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc,0.1,0.527,354733.0,0.771,0.0529,11.0,0.0612,-7.177,0.0769,104.386,4.0,1.0
2000-04-01,This Woman Needs,SHeDAISY,82.0,spotify:track:4vYKeidaDqMW4dEuJDklxV,0.112,0.213,200400.0,0.489,0.0,7.0,0.133,-8.471,0.0334,196.347,3.0,1.0
2000-04-01,Re-arranged,Limp Bizkit,100.0,spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc,0.1,0.527,354733.0,0.771,0.0529,11.0,0.0612,-7.177,0.0769,104.386,4.0,1.0
2000-04-01,This Woman Needs,SHeDAISY,82.0,spotify:track:4vYKeidaDqMW4dEuJDklxV,0.112,0.213,200400.0,0.489,0.0,7.0,0.133,-8.471,0.0334,196.347,3.0,1.0
2000-04-08,Daddy Won't Sell The Farm,Montgomery Gentry,96.0,spotify:track:2Wt173KM9i97KSB52qCuqj,0.011,0.708,258640.0,0.728,2.26e-05,7.0,0.0556,-7.039,0.0298,119.881,4.0,1.0
2000-04-08,Meet Virginia,Train,50.0,spotify:track:4ocbH5ZJqajZIpUrqRUoue,0.0863,0.675,239933.0,0.553,7.58e-06,7.0,0.118,-7.775,0.0486,90.02,4.0,1.0
2000-04-08,Take A Picture,Filter,42.0,spotify:track:6q4aoWgTQ8td2AvqQXuFqm,0.00147,0.541,363800.0,0.776,0.000221,2.0,0.178,-8.042,0.0298,98.986,4.0,1.0
2000-04-08,Daddy Won't Sell The Farm,Montgomery Gentry,96.0,spotify:track:2Wt173KM9i97KSB52qCuqj,0.011,0.708,258640.0,0.728,2.26e-05,7.0,0.0556,-7.039,0.0298,119.881,4.0,1.0
2000-04-08,Meet Virginia,Train,50.0,spotify:track:4ocbH5ZJqajZIpUrqRUoue,0.0863,0.675,239933.0,0.553,7.58e-06,7.0,0.118,-7.775,0.0486,90.02,4.0,1.0
2000-04-08,Take A Picture,Filter,42.0,spotify:track:6q4aoWgTQ8td2AvqQXuFqm,0.00147,0.541,363800.0,0.776,0.000221,2.0,0.178,-8.042,0.0298,98.986,4.0,1.0
2000-04-15,American Pie,Madonna,88.0,spotify:track:1vo6TY0FyLRBTXohxvflhJ,0.348,0.631,273533.0,0.734,0.0,5.0,0.135,-7.48,0.036,124.036,4.0,0.0
2000-04-15,Anything,JAY-Z,92.0,spotify:track:1xixUOjgdqMOPZxursTms3,0.0621,0.803,286333.0,0.749,0.0033,10.0,0.0694,-5.953,0.219,81.502,4.0,1.0
2000-04-15,My Best Friend,Tim McGraw,48.0,spotify:track:5BeY2wY4rGFD1Q3aXO83Bv,0.12,0.444,279867.0,0.484,0.0,9.0,0.135,-8.311,0.0289,147.715,4.0,1.0
2000-04-15,No Leaf Clover,Metallica,95.0,spotify:track:0n4AllHzf3ma4ki20Y9h00,0.000558,0.246,343200.0,0.952,0.00193,3.0,0.959,-5.045,0.114,151.374,4.0,0.0
2000-04-15,No More Rain (In This Cloud),Angie Stone,100.0,spotify:track:6mZI2vbLv1UvlclwDQ4uvc,0.567,0.698,283701.0,0.662,1.44e-06,7.0,0.0876,-7.997,0.0861,141.666,4.0,0.0
2000-04-15,One Night Stand,J-Shin Featuring LaTocha Scott,99.0,spotify:track:2DAMyjwmmMDcyPUR0xt5i4,0.00709,0.897,202493.0,0.668,0.0,1.0,0.0751,-4.335,0.327,103.952,4.0,1.0
2000-04-15,Stay Or Let It Go,Brian McKnight,93.0,spotify:track:6OCkJHVoGoWOMymzjzdOHX,0.0198,0.639,279893.0,0.57,0.000565,5.0,0.215,-6.714,0.0382,79.993,4.0,0.0
2000-04-15,American Pie,Madonna,88.0,spotify:track:1vo6TY0FyLRBTXohxvflhJ,0.348,0.631,273533.0,0.734,0.0,5.0,0.135,-7.48,0.036,124.036,4.0,0.0
2000-04-15,Anything,JAY-Z,92.0,spotify:track:1xixUOjgdqMOPZxursTms3,0.0621,0.803,286333.0,0.749,0.0033,10.0,0.0694,-5.953,0.219,81.502,4.0,1.0
2000-04-15,My Best Friend,Tim McGraw,48.0,spotify:track:5BeY2wY4rGFD1Q3aXO83Bv,0.12,0.444,279867.0,0.484,0.0,9.0,0.135,-8.311,0.0289,147.715,4.0,1.0
2000-04-15,No Leaf Clover,Metallica,95.0,spotify:track:0n4AllHzf3ma4ki20Y9h00,0.000558,0.246,343200.0,0.952,0.00193,3.0,0.959,-5.045,0.114,151.374,4.0,0.0
2000-04-15,No More Rain (In This Cloud),Angie Stone,100.0,spotify:track:6mZI2vbLv1UvlclwDQ4uvc,0.567,0.698,283701.0,0.662,1.44e-06,7.0,0.0876,-7.997,0.0861,141.666,4.0,0.0
2000-04-15,One Night Stand,J-Shin Featuring LaTocha Scott,99.0,spotify:track:2DAMyjwmmMDcyPUR0xt5i4,0.00709,0.897,202493.0,0.668,0.0,1.0,0.0751,-4.335,0.327,103.952,4.0,1.0
2000-04-15,Stay Or Let It Go,Brian McKnight,93.0,spotify:track:6OCkJHVoGoWOMymzjzdOHX,0.0198,0.639,279893.0,0.57,0.000565,5.0,0.215,-6.714,0.0382,79.993,4.0,0.0
2000-04-22,Because You Love Me,Jo Dee Messina,93.0,spotify:track:2lZkIlYXN5SR0UWFgljDCd,0.569,0.418,231280.0,0.351,0.0,9.0,0.103,-9.407,0.0293,145.379,4.0,1.0
2000-04-22,Blue (Da Ba Dee),Eiffel 65,88.0,spotify:track:2yAVzRiEQooPEJ9SYx11L3,0.259,0.822,283748.0,0.969,0.000153,7.0,0.39,-11.471,0.0582,128.007,4.0,0.0
2000-04-22,He Can't Love U,Jagged Edge,77.0,spotify:track:3VEZvzr84WVnoorZ4tlBSw,0.112,0.721,244053.0,0.836,0.0,8.0,0.235,-3.972,0.206,126.279,4.0,0.0
2000-04-22,Then The Morning Comes,Smash Mouth,48.0,spotify:track:50MfV7a1pnOEcf2t9kobxW,0.0231,0.729,182267.0,0.881,0.0,5.0,0.0872,-5.024,0.0283,118.58,4.0,0.0
2000-04-22,Because You Love Me,Jo Dee Messina,93.0,spotify:track:2lZkIlYXN5SR0UWFgljDCd,0.569,0.418,231280.0,0.351,0.0,9.0,0.103,-9.407,0.0293,145.379,4.0,1.0
2000-04-22,Blue (Da Ba Dee),Eiffel 65,88.0,spotify:track:2yAVzRiEQooPEJ9SYx11L3,0.259,0.822,283748.0,0.969,0.000153,7.0,0.39,-11.471,0.0582,128.007,4.0,0.0
2000-04-22,He Can't Love U,Jagged Edge,77.0,spotify:track:3VEZvzr84WVnoorZ4tlBSw,0.112,0.721,244053.0,0.836,0.0,8.0,0.235,-3.972,0.206,126.279,4.0,0.0
2000-04-22,Then The Morning Comes,Smash Mouth,48.0,spotify:track:50MfV7a1pnOEcf2t9kobxW,0.0231,0.729,182267.0,0.881,0.0,5.0,0.0872,-5.024,0.0283,118.58,4.0,0.0
2000-04-29,I Learned From The Best,Whitney Houston,82.0,spotify:track:3wACjmQo7ZkRNMLfZXndFB,0.0109,0.609,259533.0,0.563,7.76e-06,5.0,0.156,-6.284,0.0328,148.949,4.0,0.0
2000-04-29,If You Don't Wanna Love Me,Tamar Braxton,93.0,spotify:track:7KNu81Nxp1EZyvZvkGBH4d,0.0144,0.762,238307.0,0.486,0.0,8.0,0.0462,-5.295,0.0284,120.102,4.0,1.0
2000-04-29,Smile,Lonestar,91.0,spotify:track:1aDoyG4LiKT3o4ZrQK1auW,0.234,0.467,213760.0,0.492,0.0,7.0,0.113,-8.908,0.0295,74.945,4.0,1.0
2000-04-29,I Learned From The Best,Whitney Houston,82.0,spotify:track:3wACjmQo7ZkRNMLfZXndFB,0.0109,0.609,259533.0,0.563,7.76e-06,5.0,0.156,-6.284,0.0328,148.949,4.0,0.0
2000-04-29,If You Don't Wanna Love Me,Tamar Braxton,93.0,spotify:track:7KNu81Nxp1EZyvZvkGBH4d,0.0144,0.762,238307.0,0.486,0.0,8.0,0.0462,-5.295,0.0284,120.102,4.0,1.0
2000-04-29,Smile,Lonestar,91.0,spotify:track:1aDoyG4LiKT3o4ZrQK1auW,0.234,0.467,213760.0,0.492,0.0,7.0,0.113,-8.908,0.0295,74.945,4.0,1.0
2000-05-06,All The Small Things,Blink-182,43.0,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,0.0103,0.434,167067.0,0.897,0.0,0.0,0.612,-4.918,0.0488,148.726,4.0,1.0
2000-05-06,Back At One,Brian McKnight,48.0,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,0.452,0.661,263667.0,0.346,0.0,11.0,0.131,-9.115,0.03,129.752,4.0,1.0
2000-05-06,Bring It All To Me,Blaque,42.0,spotify:track:1cjBan0t4eBk2Y5j17hdyf,0.000479,0.695,218187.0,0.579,0.0,0.0,0.0556,-5.066,0.0325,88.957,4.0,1.0
2000-05-06,It Was,Chely Wright,98.0,spotify:track:1fC89py9z6DXa2mWvsGaJZ,0.217,0.53,231093.0,0.563,2.14e-05,3.0,0.113,-10.407,0.0348,170.292,4.0,1.0
2000-05-06,"Left, Right, Left",Drama,96.0,spotify:track:0vk5b6kj3QISHg4fpRPi6n,0.00834,0.908,217427.0,0.517,0.0,4.0,0.142,-11.018,0.165,125.055,4.0,1.0
2000-05-06,Mr. Too Damn Good,Gerald Levert,97.0,spotify:track:0ayO9HLU8fRymoiFMVHqy3,0.354,0.804,271560.0,0.322,0.0,1.0,0.151,-10.001,0.0344,115.17,4.0,1.0
2000-05-06,Real Live Woman,Trisha Yearwood,91.0,spotify:track:2tXm0wQDObzKT1ISBWfUMM,0.611,0.627,234400.0,0.41,2.9e-05,10.0,0.145,-8.551,0.0285,126.512,4.0,1.0
2000-05-06,What A Girl Wants,Christina Aguilera,44.0,spotify:track:5bGmuxShUba9maPswDnhCs,0.0684,0.754,215800.0,0.819,0.0,0.0,0.345,-6.833,0.112,142.137,4.0,1.0
2000-05-06,Where You Are,Jessica Simpson Featuring Nick Lachey,93.0,spotify:track:5u5YZpr7Ccrgw2RnYNzwjl,0.252,0.586,271893.0,0.527,0.0,8.0,0.119,-7.17,0.0306,115.989,4.0,1.0
2000-05-06,All The Small Things,Blink-182,43.0,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,0.0103,0.434,167067.0,0.897,0.0,0.0,0.612,-4.918,0.0488,148.726,4.0,1.0
2000-05-06,Back At One,Brian McKnight,48.0,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,0.452,0.661,263667.0,0.346,0.0,11.0,0.131,-9.115,0.03,129.752,4.0,1.0
2000-05-06,Bring It All To Me,Blaque,42.0,spotify:track:1cjBan0t4eBk2Y5j17hdyf,0.000479,0.695,218187.0,0.579,0.0,0.0,0.0556,-5.066,0.0325,88.957,4.0,1.0
2000-05-06,It Was,Chely Wright,98.0,spotify:track:1fC89py9z6DXa2mWvsGaJZ,0.217,0.53,231093.0,0.563,2.14e-05,3.0,0.113,-10.407,0.0348,170.292,4.0,1.0
2000-05-06,"Left, Right, Left",Drama,96.0,spotify:track:0vk5b6kj3QISHg4fpRPi6n,0.00834,0.908,217427.0,0.517,0.0,4.0,0.142,-11.018,0.165,125.055,4.0,1.0
2000-05-06,Mr. Too Damn Good,Gerald Levert,97.0,spotify:track:0ayO9HLU8fRymoiFMVHqy3,0.354,0.804,271560.0,0.322,0.0,1.0,0.151,-10.001,0.0344,115.17,4.0,1.0
2000-05-06,Real Live Woman,Trisha Yearwood,91.0,spotify:track:2tXm0wQDObzKT1ISBWfUMM,0.611,0.627,234400.0,0.41,2.9e-05,10.0,0.145,-8.551,0.0285,126.512,4.0,1.0
2000-05-06,What A Girl Wants,Christina Aguilera,44.0,spotify:track:5bGmuxShUba9maPswDnhCs,0.0684,0.754,215800.0,0.819,0.0,0.0,0.345,-6.833,0.112,142.137,4.0,1.0
2000-05-06,Where You Are,Jessica Simpson Featuring Nick Lachey,93.0,spotify:track:5u5YZpr7Ccrgw2RnYNzwjl,0.252,0.586,271893.0,0.527,0.0,8.0,0.119,-7.17,0.0306,115.989,4.0,1.0
2000-05-13,I Don't Wanna Kiss You Goodnight,LFO,91.0,spotify:track:16TZZy0lkwb5CoygaBzUbi,0.309,0.612,245360.0,0.758,0.0,0.0,0.0949,-4.123,0.0314,128.015,4.0,1.0
2000-05-13,I Need A Hot Girl,Hot Boys,100.0,spotify:track:25CnqAR7fzAQbb2SVoSa0b,0.0557,0.815,292840.0,0.797,0.0,2.0,0.641,-6.304,0.186,96.006,4.0,1.0
2000-05-13,I Don't Wanna Kiss You Goodnight,LFO,91.0,spotify:track:16TZZy0lkwb5CoygaBzUbi,0.309,0.612,245360.0,0.758,0.0,0.0,0.0949,-4.123,0.0314,128.015,4.0,1.0
2000-05-13,I Need A Hot Girl,Hot Boys,100.0,spotify:track:25CnqAR7fzAQbb2SVoSa0b,0.0557,0.815,292840.0,0.797,0.0,2.0,0.641,-6.304,0.186,96.006,4.0,1.0
2000-05-20,Another Dumb Blonde,Hoku,100.0,spotify:track:0RhkktMnJyR08vMnE34epK,0.24,0.688,232067.0,0.94,0.0,1.0,0.08,-4.759,0.0843,123.906,4.0,1.0
2000-05-20,I Belong To You,Lenny Kravitz,93.0,spotify:track:21DyCPJqQ8tzFCHJYX9Koz,0.000647,0.691,257067.0,0.686,0.00456,7.0,0.106,-7.465,0.0493,87.312,4.0,0.0
2000-05-20,No Mercy,Ty Herndon,96.0,spotify:track:3ZzmuoHXbV5Lu0O1BZm2Bd,0.112,0.407,285960.0,0.627,0.000266,10.0,0.13,-6.769,0.03,187.676,4.0,1.0
2000-05-20,That's The Way It Is,Celine Dion,42.0,spotify:track:5s4catxeZsaWFnOrvrXZHf,0.154,0.634,241373.0,0.886,0.0,9.0,0.118,-5.424,0.0434,93.04,4.0,1.0
2000-05-20,Another Dumb Blonde,Hoku,100.0,spotify:track:0RhkktMnJyR08vMnE34epK,0.24,0.688,232067.0,0.94,0.0,1.0,0.08,-4.759,0.0843,123.906,4.0,1.0
2000-05-20,I Belong To You,Lenny Kravitz,93.0,spotify:track:21DyCPJqQ8tzFCHJYX9Koz,0.000647,0.691,257067.0,0.686,0.00456,7.0,0.106,-7.465,0.0493,87.312,4.0,0.0
2000-05-20,No Mercy,Ty Herndon,96.0,spotify:track:3ZzmuoHXbV5Lu0O1BZm2Bd,0.112,0.407,285960.0,0.627,0.000266,10.0,0.13,-6.769,0.03,187.676,4.0,1.0
2000-05-20,That's The Way It Is,Celine Dion,42.0,spotify:track:5s4catxeZsaWFnOrvrXZHf,0.154,0.634,241373.0,0.886,0.0,9.0,0.118,-5.424,0.0434,93.04,4.0,1.0
2000-05-27,Falls Apart,Sugar Ray,100.0,spotify:track:4T7fVN4ZOFE3JoGyaxZL6O,0.00318,0.561,255160.0,0.897,0.00623,4.0,0.248,-3.974,0.0306,103.461,4.0,1.0
2000-05-27,Get It On Tonite,Montell Jordan,42.0,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,0.259,0.807,277413.0,0.498,3.04e-05,10.0,0.0618,-9.91,0.0756,99.001,4.0,0.0
2000-05-27,Falls Apart,Sugar Ray,100.0,spotify:track:4T7fVN4ZOFE3JoGyaxZL6O,0.00318,0.561,255160.0,0.897,0.00623,4.0,0.248,-3.974,0.0306,103.461,4.0,1.0
2000-05-27,Get It On Tonite,Montell Jordan,42.0,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,0.259,0.807,277413.0,0.498,3.04e-05,10.0,0.0618,-9.91,0.0756,99.001,4.0,0.0
2000-06-03,I Knew I Loved You,Savage Garden,47.0,spotify:track:6nozDLxeL0TE4MS9GqYU1v,0.32,0.61,250360.0,0.497,6.11e-05,9.0,0.0884,-9.88,0.0279,85.031,4.0,1.0
2000-06-03,Me Neither,Brad Paisley,92.0,spotify:track:6A426nfNHDuTDs1uY0W0NF,0.0271,0.622,200160.0,0.942,2.36e-05,0.0,0.326,-9.469,0.0385,117.173,4.0,1.0
2000-06-03,The Bad Touch,Bloodhound Gang,98.0,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.00397,0.831,260507.0,0.735,0.0205,0.0,0.123,-6.254,0.0384,122.979,4.0,0.0
2000-06-03,This Time Around,Hanson,95.0,spotify:track:267VAxExm2SprS0wNzrUtq,0.0595,0.31,259493.0,0.89,0.0,1.0,0.127,-5.176,0.108,164.312,4.0,1.0
2000-06-03,I Knew I Loved You,Savage Garden,47.0,spotify:track:6nozDLxeL0TE4MS9GqYU1v,0.32,0.61,250360.0,0.497,6.11e-05,9.0,0.0884,-9.88,0.0279,85.031,4.0,1.0
2000-06-03,Me Neither,Brad Paisley,92.0,spotify:track:6A426nfNHDuTDs1uY0W0NF,0.0271,0.622,200160.0,0.942,2.36e-05,0.0,0.326,-9.469,0.0385,117.173,4.0,1.0
2000-06-03,The Bad Touch,Bloodhound Gang,98.0,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.00397,0.831,260507.0,0.735,0.0205,0.0,0.123,-6.254,0.0384,122.979,4.0,0.0
2000-06-03,This Time Around,Hanson,95.0,spotify:track:267VAxExm2SprS0wNzrUtq,0.0595,0.31,259493.0,0.89,0.0,1.0,0.127,-5.176,0.108,164.312,4.0,1.0
2000-06-10,From The Bottom Of My Broken Heart,Britney Spears,90.0,spotify:track:70XtWbcVZcpaOddJftMcVi,0.56,0.677,312533.0,0.665,1.01e-06,7.0,0.338,-5.171,0.0305,74.981,4.0,1.0
2000-06-10,How Do You Like Me Now?!,Toby Keith,54.0,spotify:track:7rDcULv8vV16vetBjPJhuE,0.0534,0.648,209067.0,0.667,6.94e-06,0.0,0.0908,-8.986,0.0311,109.609,4.0,1.0
2000-06-10,I Don't Wanna,Aaliyah,86.0,spotify:track:4h7wUvVV8Ff8UL7JqAByiL,0.526,0.702,255093.0,0.573,0.0,9.0,0.23,-5.69,0.0344,129.999,4.0,0.0
2000-06-10,I Like It,Sammie,89.0,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,0.0101,0.826,251040.0,0.656,0.000113,9.0,0.0272,-8.529,0.0617,129.963,4.0,1.0
2000-06-10,I Need To Know,Marc Anthony,48.0,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,0.486,0.813,227707.0,0.949,9.75e-06,3.0,0.112,-2.563,0.0336,115.061,4.0,0.0
2000-06-10,Lessons Learned,Tracy Lawrence,100.0,spotify:track:7CCvEN547vCLqIfXvrPl3G,0.281,0.682,177893.0,0.719,1.79e-06,5.0,0.308,-5.8,0.0259,124.633,4.0,1.0
2000-06-10,No Me Dejes De Querer,Gloria Estefan,77.0,spotify:track:4sjOZ8ajmyXbKXkrriCAo9,0.313,0.703,208427.0,0.889,0.0,10.0,0.534,-5.605,0.0974,83.287,4.0,0.0
2000-06-10,Show Me The Meaning Of Being Lonely,Backstreet Boys,47.0,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,234960.0,0.625,0.0,6.0,0.0765,-5.088,0.0252,167.998,4.0,0.0
2000-06-10,The Best Day,George Strait,62.0,spotify:track:5ApdBBa3MtTzpF0MbpB2NG,0.676,0.647,204067.0,0.49,0.0,9.0,0.231,-5.044,0.0288,132.336,4.0,1.0
2000-06-10,From The Bottom Of My Broken Heart,Britney Spears,90.0,spotify:track:70XtWbcVZcpaOddJftMcVi,0.56,0.677,312533.0,0.665,1.01e-06,7.0,0.338,-5.171,0.0305,74.981,4.0,1.0
2000-06-10,How Do You Like Me Now?!,Toby Keith,54.0,spotify:track:7rDcULv8vV16vetBjPJhuE,0.0534,0.648,209067.0,0.667,6.94e-06,0.0,0.0908,-8.986,0.0311,109.609,4.0,1.0
2000-06-10,I Don't Wanna,Aaliyah,86.0,spotify:track:4h7wUvVV8Ff8UL7JqAByiL,0.526,0.702,255093.0,0.573,0.0,9.0,0.23,-5.69,0.0344,129.999,4.0,0.0
2000-06-10,I Like It,Sammie,89.0,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,0.0101,0.826,251040.0,0.656,0.000113,9.0,0.0272,-8.529,0.0617,129.963,4.0,1.0
2000-06-10,I Need To Know,Marc Anthony,48.0,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,0.486,0.813,227707.0,0.949,9.75e-06,3.0,0.112,-2.563,0.0336,115.061,4.0,0.0
2000-06-10,Lessons Learned,Tracy Lawrence,100.0,spotify:track:7CCvEN547vCLqIfXvrPl3G,0.281,0.682,177893.0,0.719,1.79e-06,5.0,0.308,-5.8,0.0259,124.633,4.0,1.0
2000-06-10,No Me Dejes De Querer,Gloria Estefan,77.0,spotify:track:4sjOZ8ajmyXbKXkrriCAo9,0.313,0.703,208427.0,0.889,0.0,10.0,0.534,-5.605,0.0974,83.287,4.0,0.0
2000-06-10,Show Me The Meaning Of Being Lonely,Backstreet Boys,47.0,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,234960.0,0.625,0.0,6.0,0.0765,-5.088,0.0252,167.998,4.0,0.0
2000-06-10,The Best Day,George Strait,62.0,spotify:track:5ApdBBa3MtTzpF0MbpB2NG,0.676,0.647,204067.0,0.49,0.0,9.0,0.231,-5.044,0.0288,132.336,4.0,1.0
2000-06-17,Another Nine Minutes,Yankee Grey,95.0,spotify:track:52MpgETOZTO75eWgO0ilSC,0.54,0.671,190000.0,0.715,0.0,7.0,0.0305,-6.0,0.0376,137.828,4.0,1.0
2000-06-17,Give Me You,Mary J. Blige,100.0,spotify:track:322YZMhGoiDqtgjMum2Odb,0.0437,0.653,305160.0,0.417,6.67e-05,9.0,0.307,-7.86,0.0462,109.961,4.0,1.0
2000-06-17,Love's The Only House,Martina McBride,90.0,spotify:track:5iCNGJRHGUC19dl0JdXZNl,0.016,0.708,313867.0,0.572,0.0,9.0,0.104,-8.163,0.0265,122.843,4.0,1.0
2000-06-17,Never Let You Go,Third Eye Blind,46.0,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,0.0814,0.728,237240.0,0.94,0.000162,4.0,0.109,-5.034,0.0368,113.76,4.0,1.0
2000-06-17,Nothing As It Seems,Pearl Jam,91.0,spotify:track:1pNSYQkmeFSqsSOGwwxs5L,0.0362,0.241,321293.0,0.508,0.599,9.0,0.167,-9.791,0.0275,140.627,4.0,1.0
2000-06-17,Whistle While You Twurk,Ying Yang Twins,99.0,spotify:track:1LMAQunVS6Dq8wEqQnsL8Y,0.00155,0.935,265440.0,0.608,0.0,1.0,0.342,-7.236,0.085,101.992,4.0,0.0
2000-06-17,Another Nine Minutes,Yankee Grey,95.0,spotify:track:52MpgETOZTO75eWgO0ilSC,0.54,0.671,190000.0,0.715,0.0,7.0,0.0305,-6.0,0.0376,137.828,4.0,1.0
2000-06-17,Give Me You,Mary J. Blige,100.0,spotify:track:322YZMhGoiDqtgjMum2Odb,0.0437,0.653,305160.0,0.417,6.67e-05,9.0,0.307,-7.86,0.0462,109.961,4.0,1.0
2000-06-17,Love's The Only House,Martina McBride,90.0,spotify:track:5iCNGJRHGUC19dl0JdXZNl,0.016,0.708,313867.0,0.572,0.0,9.0,0.104,-8.163,0.0265,122.843,4.0,1.0
2000-06-17,Never Let You Go,Third Eye Blind,46.0,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,0.0814,0.728,237240.0,0.94,0.000162,4.0,0.109,-5.034,0.0368,113.76,4.0,1.0
2000-06-17,Nothing As It Seems,Pearl Jam,91.0,spotify:track:1pNSYQkmeFSqsSOGwwxs5L,0.0362,0.241,321293.0,0.508,0.599,9.0,0.167,-9.791,0.0275,140.627,4.0,1.0
2000-06-17,Whistle While You Twurk,Ying Yang Twins,99.0,spotify:track:1LMAQunVS6Dq8wEqQnsL8Y,0.00155,0.935,265440.0,0.608,0.0,1.0,0.342,-7.236,0.085,101.992,4.0,0.0
2000-06-24,Back At One,Mark Wills,99.0,spotify:track:72MSivvHmzBcpSvcHRyf9b,0.174,0.627,246493.0,0.451,0.0,11.0,0.0634,-9.462,0.0275,129.872,4.0,1.0
2000-06-24,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,96.0,spotify:track:0qxk0S8VB9eJCEEdLdBTqK,0.00544,0.737,327747.0,0.881,0.0131,10.0,0.0746,-6.629,0.0599,107.762,4.0,0.0
2000-06-24,Goodbye Earl,Dixie Chicks,98.0,spotify:track:4dTIRwcRJO1Fmvd177n176,0.019,0.719,259135.0,0.405,0.685,0.0,0.136,-10.845,0.0513,122.474,4.0,1.0
2000-06-24,That's What I'm Looking For,Da Brat,100.0,spotify:track:3hVNySmPHrzsrpwxL3j6vT,0.344,0.929,221533.0,0.728,0.0,1.0,0.055,-5.524,0.102,130.076,4.0,1.0
2000-06-24,Whoa!,Black Rob,97.0,spotify:track:71u5SjnkSQgzIt1UzHchbi,0.0579,0.736,238840.0,0.705,0.0,7.0,0.321,-6.231,0.24,86.404,4.0,1.0
2000-06-24,Back At One,Mark Wills,99.0,spotify:track:72MSivvHmzBcpSvcHRyf9b,0.174,0.627,246493.0,0.451,0.0,11.0,0.0634,-9.462,0.0275,129.872,4.0,1.0
2000-06-24,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,96.0,spotify:track:0qxk0S8VB9eJCEEdLdBTqK,0.00544,0.737,327747.0,0.881,0.0131,10.0,0.0746,-6.629,0.0599,107.762,4.0,0.0
